layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
8,FFN1,0.97421875,0.02578125,3.017657854798017e-06,4.213079810142517e-05,0.0001952335238456726,0.0,0.00011747851967811585,0.0,0.0,0.00038101869868114593,1.0,0.07359562083147467,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.985546875,44694.478125,0.02578125,1.0,0.0,0.0,1.0
8,FFN2,0.9703125,0.0296875,3.706593270180747e-06,5.2395276725292206e-05,0.0001761091873049736,0.0,0.00013660423865076156,0.0,0.0,0.00031727213063277305,1.0,0.09080952405929565,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.980859375,49606.85078125,0.0296875,1.0,0.0,0.0,1.0
8,K,0.97421875,0.02578125,3.4377918836980824e-06,5.735605955123901e-05,0.0002356545999646187,0.0,0.0001303537588682957,0.0,0.0,0.0002635613724123687,1.0,0.015351362526416779,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,50855.75625,0.02578125,1.0,0.0,0.0,1.0
8,O,0.948046875,0.051953125,5.3861414016864725e-06,2.1815590866935963e-05,0.00018039047718048095,0.0,0.00013441425981000065,0.0,0.0,0.000539584516081959,1.0,0.04688582643866539,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.969921875,56647.93203125,0.051953125,1.0,0.0,0.0,1.0
8,Q,0.97265625,0.02734375,4.101998183614342e-06,7.359646260738373e-05,0.0002834329381585121,0.0,0.00015331657486967744,0.0,0.0,0.0002944705367553979,1.0,0.0394718136638403,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.982421875,60670.27890625,0.02734375,1.0,0.0,0.0,1.0
8,V,0.955859375,0.044140625,4.5660363412025616e-06,3.120973706245422e-05,0.0001963271526619792,0.0,0.0001353990810457617,0.0,0.0,0.0004956549033522606,1.0,0.07923242021352053,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.96953125,53024.0359375,0.044140625,1.0,0.0,0.0,1.0
9,FFN1,0.976953125,0.023046875,2.837669489963446e-06,3.7948787212371823e-05,0.00022775791585445405,0.0,0.00011494983482407406,0.0,0.0,0.00035161381238140165,1.0,0.08675978779792785,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.987890625,45284.878125,0.023046875,1.0,0.0,0.0,1.0
9,FFN2,0.980078125,0.019921875,2.608468093967531e-06,5.078744143247604e-05,0.0002017177641391754,0.0,0.00012399343613651582,0.0,0.0,0.00030914381495676934,1.0,0.053381949476897714,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98515625,44566.95859375,0.019921875,0.9780029296875,0.0,0.0,1.0
9,K,0.973828125,0.026171875,3.8824557123007255e-06,6.10891729593277e-05,0.0002699103206396103,0.0,0.00014993618824519218,0.0,0.0,0.0002684927749214694,1.0,0.017388855491299184,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98515625,57806.83203125,0.026171875,1.0,0.0,0.0,1.0
9,O,0.944140625,0.055859375,5.779943694506073e-06,3.4831464290618896e-05,0.0001907210797071457,0.0,0.00013189898745622486,0.0,0.0,0.000638871977571398,1.0,0.10972270518541336,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.965234375,58822.865625,0.055859375,1.0,0.0,0.0,1.0
9,Q,0.9796875,0.0203125,3.087161167059094e-06,8.142851293087005e-05,0.0002992335706949234,0.0,0.00011582128645386547,0.0,0.0,0.00029515023925341666,1.0,0.045645374804735184,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9875,54630.60078125,0.0203125,0.8,0.0,0.0,1.0
9,V,0.95,0.05,5.450761545944261e-06,2.94417142868042e-05,0.00017405599355697633,0.0,0.00013680606498382985,0.0,0.0,0.0006253061350435018,1.0,0.0724599003791809,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.963671875,58169.134375,0.05,1.0,0.0,0.0,1.0
10,FFN1,0.97734375,0.02265625,2.8948312319698744e-06,5.3434818983078e-05,0.00021549984812736512,0.0,0.0001190135590150021,0.0,0.0,0.00033876128145493567,1.0,0.08662657663226128,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9859375,46028.8796875,0.02265625,1.0,0.0,0.0,1.0
10,FFN2,0.9734375,0.0265625,3.4189005418738815e-06,6.512738764286041e-05,0.00021725762635469437,0.0,0.00013202150876168162,0.0,0.0,0.00033321643713861703,1.0,-0.007310103066265583,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,49931.60234375,0.0265625,1.0,0.0,0.0,1.0
10,K,0.981640625,0.018359375,2.7764567676058505e-06,8.368827402591706e-05,0.00025416091084480287,0.0,0.00012020372960250825,0.0,0.0,0.0002555899205617607,1.0,-0.004931902536191047,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98984375,49037.03515625,0.018359375,0.9780029296875,0.0,0.0,1.0
10,O,0.961328125,0.038671875,4.155549413553672e-06,3.8448907434940335e-05,0.00016523748636245727,0.0,0.0001287273014895618,0.0,0.0,0.000574994581984356,1.0,0.051580598950386046,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.97578125,50382.12421875,0.038671875,1.0,0.0,0.0,1.0
10,Q,0.9890625,0.0109375,1.5974162124621216e-06,8.485466241836548e-05,0.0002337418496608734,0.0,4.848508833674714e-05,0.0,0.0,0.0002753632434178144,1.0,0.02884708298370242,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.993359375,36352.70859375,0.0109375,0.4,0.0,0.0,1.0
10,V,0.96796875,0.03203125,3.3753522529877953e-06,3.8656219840049746e-05,0.00020034550107084215,0.0,0.00011069343454437331,0.0,0.0,0.0005288658663630486,1.0,0.0371439054608345,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.97890625,44752.2453125,0.03203125,1.0,0.0,0.0,1.0
