condition,step,quantity,bin_idx,bin_low,bin_high,bin_center,count
a_only,5533,B,37,0.0823044,0.0893579,0.0858311,195
a_only,5533,B,38,0.0893579,0.0964113,0.0928846,120
a_only,5533,B,39,0.0964113,0.103465,0.099938,82
a_only,5533,B,40,0.103465,0.110518,0.106991,46
a_only,5533,B,41,0.110518,0.117572,0.114045,38
a_only,5533,B,42,0.117572,0.124625,0.121098,15
a_only,5533,B,43,0.124625,0.131678,0.128152,14
a_only,5533,B,44,0.131678,0.138732,0.135205,6
a_only,5533,B,45,0.138732,0.145785,0.142259,2
a_only,5533,B,46,0.145785,0.152839,0.149312,3
a_only,5533,B,47,0.152839,0.159892,0.156365,1
a_only,5533,B,48,0.159892,0.166945,0.163419,1
a_only,5533,B,49,0.166945,0.173999,0.170472,2
a_only,5533,C_eff,0,-0.519792,-0.500716,-0.510254,1
a_only,5533,C_eff,1,-0.500716,-0.481641,-0.491178,0
a_only,5533,C_eff,2,-0.481641,-0.462565,-0.472103,0
a_only,5533,C_eff,3,-0.462565,-0.44349,-0.453027,2
a_only,5533,C_eff,4,-0.44349,-0.424414,-0.433952,2
a_only,5533,C_eff,5,-0.424414,-0.405339,-0.414877,2
a_only,5533,C_eff,6,-0.405339,-0.386263,-0.395801,4
a_only,5533,C_eff,7,-0.386263,-0.367188,-0.376726,3
a_only,5533,C_eff,8,-0.367188,-0.348112,-0.35765,3
a_only,5533,C_eff,9,-0.348112,-0.329037,-0.338575,4
a_only,5533,C_eff,10,-0.329037,-0.309961,-0.319499,5
a_only,5533,C_eff,11,-0.309961,-0.290886,-0.300424,6
a_only,5533,C_eff,12,-0.290886,-0.271811,-0.281348,7
a_only,5533,C_eff,13,-0.271811,-0.252735,-0.262273,5
a_only,5533,C_eff,14,-0.252735,-0.23366,-0.243197,15
a_only,5533,C_eff,15,-0.23366,-0.214584,-0.224122,34
a_only,5533,C_eff,16,-0.214584,-0.195509,-0.205046,41
a_only,5533,C_eff,17,-0.195509,-0.176433,-0.185971,75
a_only,5533,C_eff,18,-0.176433,-0.157358,-0.166896,213
a_only,5533,C_eff,19,-0.157358,-0.138282,-0.14782,643
a_only,5533,C_eff,20,-0.138282,-0.119207,-0.128745,1841
a_only,5533,C_eff,21,-0.119207,-0.100131,-0.109669,4756
a_only,5533,C_eff,22,-0.100131,-0.081056,-0.0905937,11642
a_only,5533,C_eff,23,-0.081056,-0.0619805,-0.0715182,25724
a_only,5533,C_eff,24,-0.0619805,-0.042905,-0.0524428,48068
a_only,5533,C_eff,25,-0.042905,-0.0238296,-0.0333673,76176
a_only,5533,C_eff,26,-0.0238296,-0.00475413,-0.0142919,99236
a_only,5533,C_eff,27,-0.00475413,0.0143213,0.0047836,104494
a_only,5533,C_eff,28,0.0143213,0.0333968,0.0238591,88759
a_only,5533,C_eff,29,0.0333968,0.0524723,0.0429345,62183
a_only,5533,C_eff,30,0.0524723,0.0715477,0.06201,35959
a_only,5533,C_eff,31,0.0715477,0.0906232,0.0810854,17547
a_only,5533,C_eff,32,0.0906232,0.109699,0.100161,7537
a_only,5533,C_eff,33,0.109699,0.128774,0.119236,3009
a_only,5533,C_eff,34,0.128774,0.14785,0.138312,1149
a_only,5533,C_eff,35,0.14785,0.166925,0.157387,409
a_only,5533,C_eff,36,0.166925,0.186,0.176463,124
a_only,5533,C_eff,37,0.186,0.205076,0.195538,50
a_only,5533,C_eff,38,0.205076,0.224151,0.214614,22
a_only,5533,C_eff,39,0.224151,0.243227,0.233689,15
a_only,5533,C_eff,40,0.243227,0.262302,0.252765,14
a_only,5533,C_eff,41,0.262302,0.281378,0.27184,13
a_only,5533,C_eff,42,0.281378,0.300453,0.290915,6
a_only,5533,C_eff,43,0.300453,0.319529,0.309991,6
a_only,5533,C_eff,44,0.319529,0.338604,0.329066,7
a_only,5533,C_eff,45,0.338604,0.35768,0.348142,5
a_only,5533,C_eff,46,0.35768,0.376755,0.367217,3
a_only,5533,C_eff,47,0.376755,0.395831,0.386293,1
a_only,5533,C_eff,48,0.395831,0.414906,0.405368,0
a_only,5533,C_eff,49,0.414906,0.433981,0.424444,4
a_only,7377,A,0,-0.451779,-0.432728,-0.442253,1
a_only,7377,A,1,-0.432728,-0.413677,-0.423202,0
a_only,7377,A,2,-0.413677,-0.394626,-0.404151,0
a_only,7377,A,3,-0.394626,-0.375575,-0.3851,2
a_only,7377,A,4,-0.375575,-0.356523,-0.366049,5
a_only,7377,A,5,-0.356523,-0.337472,-0.346998,4
a_only,7377,A,6,-0.337472,-0.318421,-0.327947,6
a_only,7377,A,7,-0.318421,-0.29937,-0.308896,13
a_only,7377,A,8,-0.29937,-0.280319,-0.289844,12
a_only,7377,A,9,-0.280319,-0.261268,-0.270793,23
a_only,7377,A,10,-0.261268,-0.242217,-0.251742,31
a_only,7377,A,11,-0.242217,-0.223166,-0.232691,60
a_only,7377,A,12,-0.223166,-0.204114,-0.21364,88
a_only,7377,A,13,-0.204114,-0.185063,-0.194589,140
a_only,7377,A,14,-0.185063,-0.166012,-0.175538,220
a_only,7377,A,15,-0.166012,-0.146961,-0.156487,311
a_only,7377,A,16,-0.146961,-0.12791,-0.137436,523
a_only,7377,A,17,-0.12791,-0.108859,-0.118384,703
a_only,7377,A,18,-0.108859,-0.0898078,-0.0993334,1006
a_only,7377,A,19,-0.0898078,-0.0707567,-0.0802823,1340
a_only,7377,A,20,-0.0707567,-0.0517056,-0.0612312,1679
a_only,7377,A,21,-0.0517056,-0.0326545,-0.04218,2042
a_only,7377,A,22,-0.0326545,-0.0136034,-0.0231289,2350
a_only,7377,A,23,-0.0136034,0.00544774,-0.00407782,2430
a_only,7377,A,24,0.00544774,0.0244989,0.0149733,2356
a_only,7377,A,25,0.0244989,0.04355,0.0340244,2146
a_only,7377,A,26,0.04355,0.0626011,0.0530755,1889
a_only,7377,A,27,0.0626011,0.0816522,0.0721266,1478
a_only,7377,A,28,0.0816522,0.100703,0.0911777,1125
a_only,7377,A,29,0.100703,0.119754,0.110229,833
a_only,7377,A,30,0.119754,0.138806,0.12928,604
a_only,7377,A,31,0.138806,0.157857,0.148331,418
a_only,7377,A,32,0.157857,0.176908,0.167382,279
a_only,7377,A,33,0.176908,0.195959,0.186433,178
a_only,7377,A,34,0.195959,0.21501,0.205484,106
a_only,7377,A,35,0.21501,0.234061,0.224536,58
a_only,7377,A,36,0.234061,0.253112,0.243587,35
a_only,7377,A,37,0.253112,0.272163,0.262638,25
a_only,7377,A,38,0.272163,0.291214,0.281689,25
a_only,7377,A,39,0.291214,0.310266,0.30074,10
a_only,7377,A,40,0.310266,0.329317,0.319791,4
a_only,7377,A,41,0.329317,0.348368,0.338842,6
a_only,7377,A,42,0.348368,0.367419,0.357893,4
a_only,7377,A,43,0.367419,0.38647,0.376944,2
a_only,7377,A,44,0.38647,0.405521,0.395996,2
a_only,7377,A,45,0.405521,0.424572,0.415047,2
a_only,7377,A,46,0.424572,0.443623,0.434098,0
a_only,7377,A,47,0.443623,0.462674,0.453149,1
a_only,7377,A,48,0.462674,0.481726,0.4722,0
a_only,7377,A,49,0.481726,0.500777,0.491251,1
a_only,7377,B,0,-0.167801,-0.160963,-0.164382,1
a_only,7377,B,1,-0.160963,-0.154125,-0.157544,0
a_only,7377,B,2,-0.154125,-0.147287,-0.150706,3
a_only,7377,B,3,-0.147287,-0.14045,-0.143869,2
a_only,7377,B,4,-0.14045,-0.133612,-0.137031,10
a_only,7377,B,5,-0.133612,-0.126774,-0.130193,11
a_only,7377,B,6,-0.126774,-0.119936,-0.123355,11
a_only,7377,B,7,-0.119936,-0.113098,-0.116517,28
a_only,7377,B,8,-0.113098,-0.10626,-0.109679,43
a_only,7377,B,9,-0.10626,-0.0994221,-0.102841,70
a_only,7377,B,10,-0.0994221,-0.0925841,-0.0960031,87
a_only,7377,B,11,-0.0925841,-0.0857462,-0.0891652,126
a_only,7377,B,12,-0.0857462,-0.0789083,-0.0823273,205
a_only,7377,B,13,-0.0789083,-0.0720704,-0.0754894,270
a_only,7377,B,14,-0.0720704,-0.0652325,-0.0686514,381
a_only,7377,B,15,-0.0652325,-0.0583946,-0.0618135,523
a_only,7377,B,16,-0.0583946,-0.0515566,-0.0549756,657
a_only,7377,B,17,-0.0515566,-0.0447187,-0.0481377,791
a_only,7377,B,18,-0.0447187,-0.0378808,-0.0412998,937
a_only,7377,B,19,-0.0378808,-0.0310429,-0.0344619,1153
a_only,7377,B,20,-0.0310429,-0.024205,-0.0276239,1325
a_only,7377,B,21,-0.024205,-0.0173671,-0.020786,1487
a_only,7377,B,22,-0.0173671,-0.0105291,-0.0139481,1609
a_only,7377,B,23,-0.0105291,-0.00369123,-0.00711019,1615
a_only,7377,B,24,-0.00369123,0.00314669,-0.000272273,1723
a_only,7377,B,25,0.00314669,0.0099846,0.00656564,1714
a_only,7377,B,26,0.0099846,0.0168225,0.0134036,1540
a_only,7377,B,27,0.0168225,0.0236604,0.0202415,1389
a_only,7377,B,28,0.0236604,0.0304984,0.0270794,1344
a_only,7377,B,29,0.0304984,0.0373363,0.0339173,1240
a_only,7377,B,30,0.0373363,0.0441742,0.0407552,983
a_only,7377,B,31,0.0441742,0.0510121,0.0475931,828
a_only,7377,B,32,0.0510121,0.05785,0.0544311,643
a_only,7377,B,33,0.05785,0.0646879,0.061269,511
a_only,7377,B,34,0.0646879,0.0715259,0.0681069,387
a_only,7377,B,35,0.0715259,0.0783638,0.0749448,310
a_only,7377,B,36,0.0783638,0.0852017,0.0817827,216
a_only,7377,B,37,0.0852017,0.0920396,0.0886206,152
a_only,7377,B,38,0.0920396,0.0988775,0.0954586,96
a_only,7377,B,39,0.0988775,0.105715,0.102296,58
a_only,7377,B,40,0.105715,0.112553,0.109134,27
a_only,7377,B,41,0.112553,0.119391,0.115972,22
a_only,7377,B,42,0.119391,0.126229,0.12281,31
a_only,7377,B,43,0.126229,0.133067,0.129648,10
a_only,7377,B,44,0.133067,0.139905,0.136486,2
a_only,7377,B,45,0.139905,0.146743,0.143324,3
a_only,7377,B,46,0.146743,0.153581,0.150162,1
a_only,7377,B,47,0.153581,0.160419,0.157,0
a_only,7377,B,48,0.160419,0.167257,0.163838,0
a_only,7377,B,49,0.167257,0.174095,0.170676,1
a_only,7377,C_eff,0,-0.523892,-0.504752,-0.514322,1
a_only,7377,C_eff,1,-0.504752,-0.485611,-0.495182,0
a_only,7377,C_eff,2,-0.485611,-0.466471,-0.476041,0
a_only,7377,C_eff,3,-0.466471,-0.44733,-0.456901,0
a_only,7377,C_eff,4,-0.44733,-0.42819,-0.43776,2
a_only,7377,C_eff,5,-0.42819,-0.409049,-0.41862,4
a_only,7377,C_eff,6,-0.409049,-0.389909,-0.399479,3
a_only,7377,C_eff,7,-0.389909,-0.370769,-0.380339,3
a_only,7377,C_eff,8,-0.370769,-0.351628,-0.361198,3
a_only,7377,C_eff,9,-0.351628,-0.332488,-0.342058,4
a_only,7377,C_eff,10,-0.332488,-0.313347,-0.322917,4
a_only,7377,C_eff,11,-0.313347,-0.294207,-0.303777,6
a_only,7377,C_eff,12,-0.294207,-0.275066,-0.284637,8
a_only,7377,C_eff,13,-0.275066,-0.255926,-0.265496,3
a_only,7377,C_eff,14,-0.255926,-0.236785,-0.246356,17
a_only,7377,C_eff,15,-0.236785,-0.217645,-0.227215,27
a_only,7377,C_eff,16,-0.217645,-0.198504,-0.208075,39
a_only,7377,C_eff,17,-0.198504,-0.179364,-0.188934,63
a_only,7377,C_eff,18,-0.179364,-0.160224,-0.169794,193
a_only,7377,C_eff,19,-0.160224,-0.141083,-0.150653,546
a_only,7377,C_eff,20,-0.141083,-0.121943,-0.131513,1652
a_only,7377,C_eff,21,-0.121943,-0.102802,-0.112372,4303
a_only,7377,C_eff,22,-0.102802,-0.0836618,-0.093232,10479
a_only,7377,C_eff,23,-0.0836618,-0.0645213,-0.0740915,23507
a_only,7377,C_eff,24,-0.0645213,-0.0453808,-0.0549511,44925
a_only,7377,C_eff,25,-0.0453808,-0.0262404,-0.0358106,72676
a_only,7377,C_eff,26,-0.0262404,-0.00709994,-0.0166702,97260
a_only,7377,C_eff,27,-0.00709994,0.0120405,0.00247029,104940
a_only,7377,C_eff,28,0.0120405,0.031181,0.0216107,91475
a_only,7377,C_eff,29,0.031181,0.0503214,0.0407512,65483
a_only,7377,C_eff,30,0.0503214,0.0694619,0.0598917,39011
a_only,7377,C_eff,31,0.0694619,0.0886023,0.0790321,19365
a_only,7377,C_eff,32,0.0886023,0.107743,0.0981726,8417
a_only,7377,C_eff,33,0.107743,0.126883,0.117313,3362
a_only,7377,C_eff,34,0.126883,0.146024,0.136453,1302
a_only,7377,C_eff,35,0.146024,0.165164,0.155594,452
a_only,7377,C_eff,36,0.165164,0.184305,0.174734,136
a_only,7377,C_eff,37,0.184305,0.203445,0.193875,51
a_only,7377,C_eff,38,0.203445,0.222586,0.213015,28
a_only,7377,C_eff,39,0.222586,0.241726,0.232156,14
a_only,7377,C_eff,40,0.241726,0.260866,0.251296,14
a_only,7377,C_eff,41,0.260866,0.280007,0.270437,13
a_only,7377,C_eff,42,0.280007,0.299147,0.289577,6
a_only,7377,C_eff,43,0.299147,0.318288,0.308718,7
a_only,7377,C_eff,44,0.318288,0.337428,0.327858,8
a_only,7377,C_eff,45,0.337428,0.356569,0.346998,3
a_only,7377,C_eff,46,0.356569,0.375709,0.366139,4
a_only,7377,C_eff,47,0.375709,0.39485,0.385279,1
a_only,7377,C_eff,48,0.39485,0.41399,0.40442,0
a_only,7377,C_eff,49,0.41399,0.433131,0.42356,4
b_only,1,A,0,-0.0376637,-0.0361895,-0.0369266,3
b_only,1,A,1,-0.0361895,-0.0347154,-0.0354524,3
b_only,1,A,2,-0.0347154,-0.0332412,-0.0339783,4
b_only,1,A,3,-0.0332412,-0.031767,-0.0325041,8
b_only,1,A,4,-0.031767,-0.0302929,-0.0310299,8
b_only,1,A,5,-0.0302929,-0.0288187,-0.0295558,22
b_only,1,A,6,-0.0288187,-0.0273445,-0.0280816,31
b_only,1,A,7,-0.0273445,-0.0258704,-0.0266075,37
b_only,1,A,8,-0.0258704,-0.0243962,-0.0251333,68
b_only,1,A,9,-0.0243962,-0.0229221,-0.0236591,83
b_only,1,A,10,-0.0229221,-0.0214479,-0.022185,133
b_only,1,A,11,-0.0214479,-0.0199737,-0.0207108,162
b_only,1,A,12,-0.0199737,-0.0184996,-0.0192366,232
b_only,1,A,13,-0.0184996,-0.0170254,-0.0177625,309
b_only,1,A,14,-0.0170254,-0.0155512,-0.0162883,385
b_only,1,A,15,-0.0155512,-0.0140771,-0.0148142,479
b_only,1,A,16,-0.0140771,-0.0126029,-0.01334,587
b_only,1,A,17,-0.0126029,-0.0111288,-0.0118658,742
b_only,1,A,18,-0.0111288,-0.00965459,-0.0103917,853
b_only,1,A,19,-0.00965459,-0.00818043,-0.00891751,968
b_only,1,A,20,-0.00818043,-0.00670627,-0.00744335,1050
b_only,1,A,21,-0.00670627,-0.0052321,-0.00596919,1212
b_only,1,A,22,-0.0052321,-0.00375794,-0.00449502,1310
b_only,1,A,23,-0.00375794,-0.00228378,-0.00302086,1342
b_only,1,A,24,-0.00228378,-0.000809617,-0.0015467,1442
b_only,1,A,25,-0.000809617,0.000664545,-7.25361e-05,1470
b_only,1,A,26,0.000664545,0.00213871,0.00140163,1418
b_only,1,A,27,0.00213871,0.00361287,0.00287579,1303
b_only,1,A,28,0.00361287,0.00508703,0.00434995,1365
b_only,1,A,29,0.00508703,0.0065612,0.00582411,1234
b_only,1,A,30,0.0065612,0.00803536,0.00729828,1089
b_only,1,A,31,0.00803536,0.00950952,0.00877244,956
b_only,1,A,32,0.00950952,0.0109837,0.0102466,842
b_only,1,A,33,0.0109837,0.0124578,0.0117208,779
b_only,1,A,34,0.0124578,0.013932,0.0131949,651
b_only,1,A,35,0.013932,0.0154062,0.0146691,456
b_only,1,A,36,0.0154062,0.0168803,0.0161433,399
b_only,1,A,37,0.0168803,0.0183545,0.0176174,315
b_only,1,A,38,0.0183545,0.0198287,0.0190916,222
b_only,1,A,39,0.0198287,0.0213028,0.0205657,165
b_only,1,A,40,0.0213028,0.022777,0.0220399,148
b_only,1,A,41,0.022777,0.0242511,0.0235141,98
b_only,1,A,42,0.0242511,0.0257253,0.0249882,66
b_only,1,A,43,0.0257253,0.0271995,0.0264624,48
b_only,1,A,44,0.0271995,0.0286736,0.0279366,35
b_only,1,A,45,0.0286736,0.0301478,0.0294107,16
b_only,1,A,46,0.0301478,0.031622,0.0308849,12
b_only,1,A,47,0.031622,0.0330961,0.032359,7
b_only,1,A,48,0.0330961,0.0345703,0.0338332,5
b_only,1,A,49,0.0345703,0.0360444,0.0353074,4
b_only,1,B,0,-0.0360828,-0.0346395,-0.0353612,490
b_only,1,B,1,-0.0346395,-0.0331962,-0.0339179,493
b_only,1,B,2,-0.0331962,-0.031753,-0.0324746,469
b_only,1,B,3,-0.031753,-0.0303097,-0.0310313,501
b_only,1,B,4,-0.0303097,-0.0288664,-0.029588,463
b_only,1,B,5,-0.0288664,-0.0274231,-0.0281448,483
b_only,1,B,6,-0.0274231,-0.0259798,-0.0267015,511
b_only,1,B,7,-0.0259798,-0.0245366,-0.0252582,481
b_only,1,B,8,-0.0245366,-0.0230933,-0.0238149,473
b_only,1,B,9,-0.0230933,-0.02165,-0.0223716,485
b_only,1,B,10,-0.02165,-0.0202067,-0.0209284,494
b_only,1,B,11,-0.0202067,-0.0187634,-0.0194851,517
b_only,1,B,12,-0.0187634,-0.0173202,-0.0180418,509
b_only,1,B,13,-0.0173202,-0.0158769,-0.0165985,519
b_only,1,B,14,-0.0158769,-0.0144336,-0.0151552,466
b_only,1,B,15,-0.0144336,-0.0129903,-0.013712,509
b_only,1,B,16,-0.0129903,-0.011547,-0.0122687,491
b_only,1,B,17,-0.011547,-0.0101038,-0.0108254,523
b_only,1,B,18,-0.0101038,-0.00866047,-0.00938211,482
b_only,1,B,19,-0.00866047,-0.00721719,-0.00793883,447
b_only,1,B,20,-0.00721719,-0.00577391,-0.00649555,493
b_only,1,B,21,-0.00577391,-0.00433063,-0.00505227,507
b_only,1,B,22,-0.00433063,-0.00288735,-0.00360899,475
b_only,1,B,23,-0.00288735,-0.00144407,-0.00216571,499
b_only,1,B,24,-0.00144407,-7.89762e-07,-0.00072243,531
b_only,1,B,25,-7.89762e-07,0.00144249,0.00072085,507
b_only,1,B,26,0.00144249,0.00288577,0.00216413,494
b_only,1,B,27,0.00288577,0.00432905,0.00360741,480
b_only,1,B,28,0.00432905,0.00577233,0.00505069,517
b_only,1,B,29,0.00577233,0.00721561,0.00649397,526
b_only,1,B,30,0.00721561,0.00865889,0.00793725,470
b_only,1,B,31,0.00865889,0.0101022,0.00938053,509
b_only,1,B,32,0.0101022,0.0115455,0.0108238,490
b_only,1,B,33,0.0115455,0.0129887,0.0122671,511
b_only,1,B,34,0.0129887,0.014432,0.0137104,493
b_only,1,B,35,0.014432,0.0158753,0.0151537,501
b_only,1,B,36,0.0158753,0.0173186,0.0165969,495
b_only,1,B,37,0.0173186,0.0187619,0.0180402,474
b_only,1,B,38,0.0187619,0.0202051,0.0194835,467
b_only,1,B,39,0.0202051,0.0216484,0.0209268,458
b_only,1,B,40,0.0216484,0.0230917,0.0223701,503
b_only,1,B,41,0.0230917,0.024535,0.0238133,461
b_only,1,B,42,0.024535,0.0259783,0.0252566,499
b_only,1,B,43,0.0259783,0.0274215,0.0266999,461
b_only,1,B,44,0.0274215,0.0288648,0.0281432,460
b_only,1,B,45,0.0288648,0.0303081,0.0295865,495
b_only,1,B,46,0.0303081,0.0317514,0.0310297,499
b_only,1,B,47,0.0317514,0.0331947,0.032473,498
b_only,1,B,48,0.0331947,0.0346379,0.0339163,516
b_only,1,B,49,0.0346379,0.0360812,0.0353596,481
b_only,1,C_eff,0,-0.524917,-0.505337,-0.515127,1
b_only,1,C_eff,1,-0.505337,-0.485757,-0.495547,0
b_only,1,C_eff,2,-0.485757,-0.466176,-0.475967,0
b_only,1,C_eff,3,-0.466176,-0.446596,-0.456386,2
b_only,1,C_eff,4,-0.446596,-0.427016,-0.436806,3
b_only,1,C_eff,5,-0.427016,-0.407435,-0.417226,1
b_only,1,C_eff,6,-0.407435,-0.387855,-0.397645,3
b_only,1,C_eff,7,-0.387855,-0.368275,-0.378065,2
b_only,1,C_eff,8,-0.368275,-0.348694,-0.358485,7
b_only,1,C_eff,9,-0.348694,-0.329114,-0.338904,3
b_only,1,C_eff,10,-0.329114,-0.309534,-0.319324,7
b_only,1,C_eff,11,-0.309534,-0.289953,-0.299743,6
b_only,1,C_eff,12,-0.289953,-0.270373,-0.280163,3
b_only,1,C_eff,13,-0.270373,-0.250793,-0.260583,11
b_only,1,C_eff,14,-0.250793,-0.231212,-0.241002,17
b_only,1,C_eff,15,-0.231212,-0.211632,-0.221422,39
b_only,1,C_eff,16,-0.211632,-0.192052,-0.201842,41
b_only,1,C_eff,17,-0.192052,-0.172471,-0.182261,96
b_only,1,C_eff,18,-0.172471,-0.152891,-0.162681,250
b_only,1,C_eff,19,-0.152891,-0.133311,-0.143101,762
b_only,1,C_eff,20,-0.133311,-0.11373,-0.12352,2196
b_only,1,C_eff,21,-0.11373,-0.09415,-0.10394,5741
b_only,1,C_eff,22,-0.09415,-0.0745696,-0.0843598,14807
b_only,1,C_eff,23,-0.0745696,-0.0549893,-0.0647794,32177
b_only,1,C_eff,24,-0.0549893,-0.0354089,-0.0451991,59262
b_only,1,C_eff,25,-0.0354089,-0.0158286,-0.0256188,90980
b_only,1,C_eff,26,-0.0158286,0.00375173,-0.00603844,110283
b_only,1,C_eff,27,0.00375173,0.0233321,0.0135419,104151
b_only,1,C_eff,28,0.0233321,0.0429124,0.0331222,79459
b_only,1,C_eff,29,0.0429124,0.0624927,0.0527026,48443
b_only,1,C_eff,30,0.0624927,0.0820731,0.0722829,24240
b_only,1,C_eff,31,0.0820731,0.101653,0.0918632,10411
b_only,1,C_eff,32,0.101653,0.121234,0.111444,4084
b_only,1,C_eff,33,0.121234,0.140814,0.131024,1446
b_only,1,C_eff,34,0.140814,0.160394,0.150604,516
b_only,1,C_eff,35,0.160394,0.179975,0.170185,192
b_only,1,C_eff,36,0.179975,0.199555,0.189765,67
b_only,1,C_eff,37,0.199555,0.219135,0.209345,34
b_only,1,C_eff,38,0.219135,0.238716,0.228926,16
b_only,1,C_eff,39,0.238716,0.258296,0.248506,20
b_only,1,C_eff,40,0.258296,0.277876,0.268086,8
b_only,1,C_eff,41,0.277876,0.297457,0.287667,10
b_only,1,C_eff,42,0.297457,0.317037,0.307247,7
b_only,1,C_eff,43,0.317037,0.336617,0.326827,5
b_only,1,C_eff,44,0.336617,0.356198,0.346408,7
b_only,1,C_eff,45,0.356198,0.375778,0.365988,2
b_only,1,C_eff,46,0.375778,0.395358,0.385568,1
b_only,1,C_eff,47,0.395358,0.414939,0.405149,2
b_only,1,C_eff,48,0.414939,0.434519,0.424729,1
b_only,1,C_eff,49,0.434519,0.454099,0.444309,2
b_only,1845,A,0,-0.154375,-0.14809,-0.151232,2
b_only,1845,A,1,-0.14809,-0.141805,-0.144947,2
b_only,1845,A,2,-0.141805,-0.135519,-0.138662,3
b_only,1845,A,3,-0.135519,-0.129234,-0.132377,8
b_only,1845,A,4,-0.129234,-0.122949,-0.126092,6
b_only,1845,A,5,-0.122949,-0.116664,-0.119806,17
b_only,1845,A,6,-0.116664,-0.110379,-0.113521,24
b_only,1845,A,7,-0.110379,-0.104093,-0.107236,24
b_only,1845,A,8,-0.104093,-0.0978082,-0.100951,64
b_only,1845,A,9,-0.0978082,-0.091523,-0.0946656,76
b_only,1845,A,10,-0.091523,-0.0852378,-0.0883804,133
b_only,1845,A,11,-0.0852378,-0.0789526,-0.0820952,175
b_only,1845,A,12,-0.0789526,-0.0726674,-0.07581,237
b_only,1845,A,13,-0.0726674,-0.0663822,-0.0695248,345
b_only,1845,A,14,-0.0663822,-0.060097,-0.0632396,417
b_only,1845,A,15,-0.060097,-0.0538118,-0.0569544,578
b_only,1845,A,16,-0.0538118,-0.0475266,-0.0506692,696
b_only,1845,A,17,-0.0475266,-0.0412414,-0.044384,794
b_only,1845,A,18,-0.0412414,-0.0349562,-0.0380988,968
b_only,1845,A,19,-0.0349562,-0.0286711,-0.0318136,1135
b_only,1845,A,20,-0.0286711,-0.0223859,-0.0255285,1303
b_only,1845,A,21,-0.0223859,-0.0161007,-0.0192433,1382
b_only,1845,A,22,-0.0161007,-0.00981546,-0.0129581,1545
b_only,1845,A,23,-0.00981546,-0.00353027,-0.00667287,1501
b_only,1845,A,24,-0.00353027,0.00275493,-0.000387671,1599
b_only,1845,A,25,0.00275493,0.00904012,0.00589752,1535
b_only,1845,A,26,0.00904012,0.0153253,0.0121827,1464
b_only,1845,A,27,0.0153253,0.0216105,0.0184679,1442
b_only,1845,A,28,0.0216105,0.0278957,0.0247531,1281
b_only,1845,A,29,0.0278957,0.0341809,0.0310383,1076
b_only,1845,A,30,0.0341809,0.0404661,0.0373235,1044
b_only,1845,A,31,0.0404661,0.0467513,0.0436087,786
b_only,1845,A,32,0.0467513,0.0530365,0.0498939,710
b_only,1845,A,33,0.0530365,0.0593217,0.0561791,597
b_only,1845,A,34,0.0593217,0.0656069,0.0624643,413
b_only,1845,A,35,0.0656069,0.0718921,0.0687495,351
b_only,1845,A,36,0.0718921,0.0781773,0.0750347,252
b_only,1845,A,37,0.0781773,0.0844625,0.0813199,187
b_only,1845,A,38,0.0844625,0.0907477,0.0876051,137
b_only,1845,A,39,0.0907477,0.0970329,0.0938903,91
b_only,1845,A,40,0.0970329,0.103318,0.100175,55
b_only,1845,A,41,0.103318,0.109603,0.106461,41
b_only,1845,A,42,0.109603,0.115888,0.112746,31
b_only,1845,A,43,0.115888,0.122174,0.119031,19
b_only,1845,A,44,0.122174,0.128459,0.125316,13
b_only,1845,A,45,0.128459,0.134744,0.131601,8
b_only,1845,A,46,0.134744,0.141029,0.137887,4
b_only,1845,A,47,0.141029,0.147314,0.144172,2
b_only,1845,A,48,0.147314,0.1536,0.150457,0
b_only,1845,A,49,0.1536,0.159885,0.156742,3
b_only,1845,B,0,-0.310899,-0.298284,-0.304591,3
b_only,1845,B,1,-0.298284,-0.285668,-0.291976,0
b_only,1845,B,2,-0.285668,-0.273053,-0.279361,3
b_only,1845,B,3,-0.273053,-0.260437,-0.266745,4
b_only,1845,B,4,-0.260437,-0.247822,-0.25413,6
b_only,1845,B,5,-0.247822,-0.235206,-0.241514,13
b_only,1845,B,6,-0.235206,-0.222591,-0.228899,13
b_only,1845,B,7,-0.222591,-0.209975,-0.216283,24
b_only,1845,B,8,-0.209975,-0.19736,-0.203668,27
b_only,1845,B,9,-0.19736,-0.184744,-0.191052,40
b_only,1845,B,10,-0.184744,-0.172129,-0.178437,60
b_only,1845,B,11,-0.172129,-0.159513,-0.165821,106
b_only,1845,B,12,-0.159513,-0.146898,-0.153206,167
b_only,1845,B,13,-0.146898,-0.134282,-0.14059,229
b_only,1845,B,14,-0.134282,-0.121667,-0.127975,294
b_only,1845,B,15,-0.121667,-0.109051,-0.115359,427
b_only,1845,B,16,-0.109051,-0.0964359,-0.102744,540
b_only,1845,B,17,-0.0964359,-0.0838205,-0.0901282,739
b_only,1845,B,18,-0.0838205,-0.071205,-0.0775127,985
b_only,1845,B,19,-0.071205,-0.0585895,-0.0648972,1112
b_only,1845,B,20,-0.0585895,-0.045974,-0.0522817,1343
b_only,1845,B,21,-0.045974,-0.0333585,-0.0396663,1586
b_only,1845,B,22,-0.0333585,-0.020743,-0.0270508,1696
b_only,1845,B,23,-0.020743,-0.00812754,-0.0144353,1798
b_only,1845,B,24,-0.00812754,0.00448795,-0.0018198,1822
b_only,1845,B,25,0.00448795,0.0171034,0.0107957,1808
