layer_name,layer_idx,sublayer,variant,dac_bits,EZR_mean,QZR_all_mean,QZR_nonzero_mean,ODR_mean,cosine_sim,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad_mean,QZR_all_pad_mean
bert.encoder.layer.2.attention.self.query,2,Q,sweep,4,6.551362457685173e-05,0.6410749157269796,0.6410512526830038,24.0783634185791,0.9879503051439921,0.04543457676966985,0.2052740901708603,0.587154229482015,0.0,0.0011809888334634404,0.0031538880818213024,0.02900859247893095,0.11065675069888432,0.0004701967700384557,0.6321925322214762
bert.encoder.layer.2.attention.self.value,2,V,sweep,4,0.0,0.6051800847053528,0.6051800847053528,26.83684730529785,0.9914403160413107,0.04801645874977112,0.2542433887720108,0.6474480032920837,0.0,0.007101569324731827,0.02143134828656912,0.08827957510948181,0.2308328996102015,0.5998263855775198,0.8440359632174174
bert.encoder.layer.3.intermediate.dense,3,FFN1,sweep,4,0.46552447477976483,0.8705157041549683,0.758146067460378,144797.51302083334,0.9788329799969991,6.71563244244074e-05,0.09813420971234639,0.36721614996592206,0.0,0.0005981641394707063,0.0023537358889977136,0.15852653235197067,0.36177437504132587,0.4671356777350108,0.8595965305964152
bert.encoder.layer.3.output.dense,3,FFN2,sweep,4,0.10045755157868068,0.42360788583755493,0.35923226674397785,13.682759284973145,0.9879970749219259,0.09661160409450531,0.3772582511107127,0.7060947815577189,0.0,0.0006144244495468835,0.002333930693566799,0.04927933309227228,0.10755827774604161,0.10020786027113597,0.39658496777216595
bert.encoder.layer.3.attention.self.key,3,K,sweep,4,0.0,0.9333821932474772,0.9333821932474772,212.93063354492188,0.9861102302869161,0.006344521883875132,0.051097214221954346,0.43884479999542236,0.0,0.004758305381983519,0.01446768439685305,0.04759288392961025,0.06831616039077441,0.5998263855775198,0.9730936686197916
bert.encoder.layer.3.attention.output.dense,3,O,sweep,4,0.09940199802319209,0.6296431620915731,0.5887599388758341,39.683308919270836,0.9712303280830383,0.04104972009857496,0.26300569375356037,0.6172278920809428,1.1574074354333183e-05,0.002390165696851909,0.013117002633710703,0.28494463488459587,1.0148420631885529,0.10001627604166667,0.6042808294296265
bert.encoder.layer.3.attention.self.query,3,Q,sweep,4,0.0013815232280952234,0.5851494669914246,0.5845678051312765,20.3436222076416,0.9904669324556986,0.054196098198493324,0.2370269944270452,0.6286364396413168,0.0,0.00015816787587633976,0.0003450507453332345,0.02839918582079311,0.09436784436305364,0.0007595486240461469,0.5811649163564047
bert.encoder.layer.3.attention.self.value,3,V,sweep,4,0.0,0.721855103969574,0.721855103969574,61.08025995890299,0.9909827510515848,0.022042859966556232,0.19535313546657562,0.5893452167510986,0.0,0.007181137800216675,0.018498620639244717,0.18349738729496798,0.3506328264872233,0.5998263855775198,0.8863525390625
bert.encoder.layer.4.intermediate.dense,4,FFN1,sweep,4,0.4375697771708171,0.8583683967590332,0.7486969629923502,39803.711588541664,0.9809553424517313,0.0009639958492092168,0.10192859917879105,0.35460365811983746,0.0,0.0005253566681252172,0.0012595885588477056,0.06467721021423738,0.15326071778933206,0.4323560893535614,0.854366143544515
bert.encoder.layer.4.output.dense,4,FFN2,sweep,4,0.09994654605786006,0.37046748399734497,0.3005695541699727,10.064414024353027,0.9919997255007426,0.11754016081492107,0.404477059841156,0.7261807521184286,0.0,0.00045413516151408356,0.0013926064129918814,0.020927532576024532,0.03910202284653982,0.09991568326950073,0.3465508421262105
bert.encoder.layer.4.attention.self.key,4,K,sweep,4,0.0,0.8241322239240011,0.8241322239240011,88.04286448160808,0.989234447479248,0.015520619228482246,0.12818790972232819,0.6230265100797018,0.0,0.00021130127909903726,0.0007495909036758045,0.014596765007202825,0.038209823270638786,0.5998263855775198,0.9299593369166056
bert.encoder.layer.4.attention.output.dense,4,O,sweep,4,0.09980233013629913,0.5730696519215902,0.52574356396993,29.018950780232746,0.9745882153511047,0.053140887369712196,0.29126856724421185,0.6274948517481486,0.0,0.0015570607890064518,0.0073163847749431925,0.1566899468501409,0.2977105677127838,0.09975348661343257,0.5332183837890625
bert.encoder.layer.4.attention.self.query,4,Q,sweep,4,0.001069096033461392,0.7896218697230021,0.7894073526064554,116.73660532633464,0.9883716702461243,0.015714268200099468,0.14755390087763467,0.5542080601056417,0.0,9.419475342535104e-05,0.00022147367902410528,0.003498928543801109,0.019853214733302593,0.0004701967700384557,0.7677702705065409
bert.encoder.layer.4.attention.self.value,4,V,sweep,4,0.0,0.6246881286303202,0.6246881286303202,28.236218134562176,0.9926365812619528,0.042894249161084495,0.2628513475259145,0.6745511094729105,0.0,0.00029436680779326707,0.0006118466456731161,0.2085504833764086,0.3583494524161021,0.5998263855775198,0.8502824703852335
bert.encoder.layer.5.intermediate.dense,5,FFN1,sweep,4,0.42775389552116394,0.8478560050328573,0.7345190246899923,23641.264973958332,0.9826947649319967,0.0015528267346477758,0.11026381701231003,0.36335955063501996,0.0,0.000414594115378956,0.0010400749937010307,0.01755356105665366,0.04499801993370056,0.43218811353047687,0.8490914305051168
bert.encoder.layer.5.output.dense,5,FFN2,sweep,4,0.09909096608559291,0.285548597574234,0.20696739355723062,6.248451232910156,0.9972964922587076,0.16273996233940125,0.4603385329246521,0.769490381081899,0.0,0.0002966918400488794,0.0005060820064196984,0.009662148853143057,0.015016837976872921,0.09956416487693787,0.28729700048764545
