layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,x_absmax,x_p99,d_absmax,d_p99,BL_mean,BL_p99,BL_hit_ratio,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs
8,FFN1,0.977734375,0.022265625,2.4562668841099367e-06,6.245598196983338e-05,0.0003357108973432332,1.0,0.07746273949742317,0.0,88.18412780761719,2.0932461738586428,0.005575470114126802,2.225833413831424e-05,1.0,1.0,0.0,,,,,,,,,,,,,
8,FFN2,0.9703125,0.0296875,3.881828206431237e-06,5.7456269860267636e-05,0.0003463135682977736,1.0,0.08742822497151792,0.0,20.074177932739257,0.5931590318679809,0.006039555463939905,0.00015712332678958775,1.0,1.0,0.0,,,,,,,,,,,,,
8,K,0.97421875,0.02578125,3.831785670627142e-06,8.763410151004791e-05,0.0002702481433516368,1.0,0.013010268099606037,0.0,21.569541931152344,1.848201823234558,0.0019327741814777256,4.018997642560862e-05,1.0,1.0,0.0,,,,,,,,,,,,,
8,O,0.947265625,0.052734375,5.76909751544008e-06,4.249736666679382e-05,0.0005434057675302029,1.0,0.09129365347325802,0.0,3.360620212554932,0.8623443007469177,0.007501793373376131,0.00020507308945525438,1.0,1.0,0.0,,,,,,,,,,,,,
8,Q,0.975390625,0.024609375,3.5019156712223776e-06,6.321147084236145e-05,0.000283302619936876,1.0,0.05949499197304249,0.0,21.569541931152344,1.848201823234558,0.003407859103754163,2.324491179024335e-05,1.0,1.0,0.0,,,,,,,,,,,,,
8,V,0.959375,0.040625,4.158945102972211e-06,2.0121829584240915e-05,0.000531246786704287,1.0,0.0831237506121397,0.0,21.569541931152344,1.848201823234558,0.003107062168419361,6.344742287183181e-05,1.0,1.0,0.0,,,,,,,,,,,,,
9,FFN1,0.979296875,0.020703125,2.2920631636225154e-06,3.6227796226739886e-05,0.00035563045530579985,1.0,0.046570411726133895,0.0,55.7759895324707,2.068115735054016,0.005980940349400043,1.4862433818052524e-05,1.0,1.0,0.0,,,,,,,,,,,,,
9,FFN2,0.98125,0.01875,2.3866815126893927e-06,6.841793656349182e-05,0.00029709326336160304,1.0,0.040213849022984506,0.0,88.26140441894532,0.4894664168357849,0.007082042284309864,0.0001095912914024666,1.0,1.0,0.0,,,,,,,,,,,,,
9,K,0.97734375,0.02265625,3.460456127868383e-06,6.47619366645813e-05,0.00027441285201348367,1.0,0.004797342047095299,0.0,26.846634674072266,1.8782219886779785,0.0018744300585240125,4.428231259225868e-05,1.0,1.0,0.0,,,,,,,,,,,,,
9,O,0.945703125,0.054296875,5.609558957075933e-06,4.3414533138275146e-05,0.0006544824806042016,1.0,0.12589916735887527,0.0,3.133344841003418,0.8196349263191223,0.007808730751276016,0.0001221618862473406,1.0,1.0,0.0,,,,,,,,,,,,,
9,Q,0.980078125,0.019921875,2.7502921511768365e-06,6.952956318855286e-05,0.00029599840054288505,1.0,0.010504667460918427,0.0,26.846634674072266,1.8782219886779785,0.002598281600512564,1.8924618780147283e-05,1.0,1.0,0.0,,,,,,,,,,,,,
9,V,0.950390625,0.049609375,5.5357588280458005e-06,3.924984484910965e-05,0.0005821976461447776,1.0,0.05655485987663269,0.0,26.846634674072266,1.8782219886779785,0.0030545918736606835,7.420542533509433e-05,1.0,1.0,0.0,,,,,,,,,,,,,
10,FFN1,0.980078125,0.019921875,2.4300988116010557e-06,6.356537342071533e-05,0.00038327969377860427,1.0,0.11436696983873844,0.0,48.3300422668457,2.0560299873352053,0.006471048854291439,1.031992014759453e-05,1.0,1.0,0.0,,,,,,,,,,,,,
10,FFN2,0.9796875,0.0203125,2.317537655471824e-06,7.664822041988372e-05,0.0003141638066153973,1.0,0.10695722065865994,0.0,136.4543487548828,0.4975074529647827,0.007346692401915789,7.083025338943117e-05,1.0,1.0,0.0,,,,,,,,,,,,,
10,K,0.980078125,0.019921875,2.751057763816789e-06,5.5736303329467775e-05,0.00025901509216055276,1.0,0.02832902446389198,0.0,27.75628547668457,1.8605339050292968,0.002193727740086615,3.4334728479734625e-05,1.0,1.0,0.0,,,,,,,,,,,,,
10,O,0.9625,0.0375,4.117633443456725e-06,4.944708198308945e-05,0.0005421442270744592,1.0,0.07274975646287203,0.0,3.0692333698272707,0.7592835664749146,0.009082337468862533,7.851134287193418e-05,1.0,1.0,0.0,,,,,,,,,,,,,
10,Q,0.98828125,0.01171875,1.6624213458271698e-06,6.764233112335205e-05,0.00027436411764938386,1.0,0.07297464087605476,0.0,27.75628547668457,1.8605339050292968,0.002688280353322625,1.0224302059214097e-05,1.0,1.0,0.0,,,,,,,,,,,,,
10,V,0.96171875,0.03828125,4.430954231793294e-06,4.459733027033508e-05,0.0006013920879922807,1.0,0.020654839836061,0.0,27.75628547668457,1.8605339050292968,0.0029581317212432623,0.00010210540785919875,1.0,1.0,0.0,,,,,,,,,,,,,
11,FFN1,0.981640625,0.018359375,2.194117860199185e-06,5.631893873214722e-05,0.00042913120705634356,1.0,0.03792548524215818,0.0,41.560540771484376,1.910668182373047,0.00526522696018219,7.2034529694064984e-06,1.0,1.0,0.0,,,,,,,,,,,,,
11,FFN2,0.97578125,0.02421875,2.9890096811868715e-06,4.9629807472229e-05,0.00032967504812404514,1.0,0.03772662254050374,0.0,9.421126747131348,0.5541592240333557,0.006818090006709099,1.764826738508418e-05,1.0,1.0,0.0,,,,,,,,,,,,,
11,K,0.986328125,0.013671875,2.105066732838168e-06,7.954426109790802e-05,0.00021969199879094957,1.0,0.026052675396203994,0.0,32.2279468536377,1.83983473777771,0.0016077334759756923,3.1162275263341144e-05,1.0,1.0,0.0,,,,,,,,,,,,,
11,O,0.9734375,0.0265625,3.083425099248416e-06,5.6311115622520445e-05,0.0004539408429991454,1.0,0.13785655349493026,0.0,4.368619966506958,0.7569066405296325,0.008112820051610469,7.807655347278342e-05,1.0,1.0,0.0,,,,,,,,,,,,,
11,Q,0.9890625,0.0109375,1.7125876183854416e-06,9.968960657715797e-05,0.0002523843140807003,1.0,0.020770793315023184,0.0,32.2279468536377,1.83983473777771,0.0030915475683286784,3.1734017284179573e-06,1.0,1.0,0.0,,,,,,,,,,,,,
11,V,0.97265625,0.02734375,3.659034973679809e-06,6.728209555149079e-05,0.0004556607746053487,1.0,0.08038819469511509,0.0,32.2279468536377,1.83983473777771,0.003412319393828511,0.00011857268982566893,1.0,1.0,0.0,,,,,,,,,,,,,
