layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
9,FFN2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030910111381672324,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.13828125,0.0546875,0.10718137563671917,1.0,0.0,0.0,0.013111772015690804,0.0,0.0011294446216197685,0.8361791670322418,0.9950736151801216,0.0,0.0,1.0,0.0,0.0,0.0,0.004926384819878472,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002730357897235081,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1296875,0.060546875,0.06817385347094387,1.0,0.0,0.0,-0.025241868500597776,0.0,0.0007503531902329996,0.817175081372261,0.9937693277994791,0.0,0.0,1.0,0.0,0.0,0.0,0.006230672200520834,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000645610666833818,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.07421875,0.0796875,0.16070762255694718,1.0,0.0,0.0,0.00784382876008749,0.0,0.001697586214868352,0.8361791878938675,0.9933302137586806,0.0,0.0,1.0,0.0,0.0,0.0,0.006669786241319445,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,Q,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002967512758914381,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.134765625,0.059765625,0.06480875029228628,1.0,0.0,0.0,-0.006083595659583807,0.0,0.0007275898853549734,0.7791669547557831,0.9938245985243055,0.0,0.0,1.0,0.0,0.0,0.0,0.006175401475694444,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,V,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000624821346718818,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.078125,0.080859375,0.09598968562204391,1.0,0.0,0.0,0.02133602760732174,0.0,0.0009067163744475692,0.7601629048585892,0.9936560736762153,0.0,0.0,1.0,0.0,0.0,0.0,0.006343926323784723,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,FFN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033457718091085554,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12578125,0.08203125,0.03922453810228035,1.0,0.0,0.0,-0.03137688674032688,0.0,0.0005976469503366389,0.779166966676712,0.9940797593858507,0.0,0.0,1.0,0.0,0.0,0.0,0.005920240614149305,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,FFN2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033330795704387126,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.186328125,0.055859375,0.1394588739378378,1.0,0.0,0.0,0.008503713645040989,0.0,0.001502611227624584,0.845681220293045,0.995126681857639,0.0,0.0,1.0,0.0,0.0,0.0,0.004873318142361111,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002566356735769659,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.136328125,0.058203125,0.07087639954406769,1.0,0.0,0.0,-0.0195040422026068,0.0,0.0007054064073599875,0.6746445447206497,0.9938127305772569,0.0,0.0,1.0,0.0,0.0,0.0,0.006187269422743055,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005806567147374153,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.064453125,0.1478888985933736,1.0,0.0,0.0,0.007393511012196541,0.0,0.001564985168806743,0.845681220293045,0.9934227837456596,0.0,0.0,1.0,0.0,0.0,0.0,0.0065772162543402775,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,Q,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027616102597676216,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1515625,0.051953125,0.0654226133832708,1.0,0.0,0.0,-0.04246980585157871,0.0,0.0007839424768462777,0.7316567838191986,0.9937204996744793,0.0,0.0,1.0,0.0,0.0,0.0,0.006279500325520833,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,V,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005236582190264016,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08671875,0.077734375,0.10423567441757768,1.0,0.0,0.0,-0.03799829185009003,0.0,0.0008924591063987463,0.7696649134159088,0.9936876085069445,0.0,0.0,1.0,0.0,0.0,0.0,0.006312391493055555,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,FFN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043570734560489656,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1359375,0.085546875,0.048761981446295975,1.0,0.0,0.0,0.010170524567365646,0.0,0.0006990268127992749,0.7981710374355316,0.9940606858995226,0.0,0.0,1.0,0.0,0.0,0.0,0.005939314100477431,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,FFN2,0.999609375,0.000390625,4.2872670746874064e-08,2.195080742239952e-05,2.195080742239952e-05,0.0,0.0,0.0,0.001953125,0.0003557262651156634,1.0,0.0004934516735374927,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.273046875,0.053515625,0.16687874782364814,1.0,0.0,0.0,-0.011396105750463903,0.0,0.001864509462029673,0.845681220293045,0.9953945583767361,0.0,0.0,1.0,0.0,0.0,0.0,0.0046054416232638885,0.999609375,2195.0806640625,0.000390625,0.0,0.0,0.0,1.0
11,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002225950447609648,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.131640625,0.07421875,0.0620368494419381,1.0,0.0,0.0,0.03251462150365114,0.0,0.0006655343808233738,0.6461384207010269,0.9938588460286459,0.0,0.0,1.0,0.0,0.0,0.0,0.006141153971354167,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004857898165937513,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.136328125,0.063671875,0.17399730063043534,1.0,0.0,0.0,-0.01922165956348181,0.0,0.0014275672525400295,0.7601628959178924,0.9935156928168404,0.0,0.0,1.0,0.0,0.0,0.0,0.0064843071831597225,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,Q,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025341791042592375,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.161328125,0.049609375,0.08335415634792298,1.0,0.0,0.0,0.005063718906603754,0.0,0.0008967443194705993,0.7221547514200211,0.9937825520833334,0.0,0.0,1.0,0.0,0.0,0.0,0.006217447916666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11,V,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004427256528288126,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.11484375,0.07421875,0.08781910007819534,1.0,0.0,0.0,0.0015076714567840098,0.0,0.0008408589987084269,0.7601628690958023,0.9937103271484375,0.0,0.0,1.0,0.0,0.0,0.0,0.0062896728515625,1.0,0.0,0.0,0.0,0.0,0.0,1.0
